order_id,order_date,product_id,product_name,category,quantity_sold,unit_price,sales_amount,profit,payment_mode,region
2702,2025-02-25,P098,Snacks_Item_98,Snacks,1,607,607,117.23,UPI,West
2703,2025-07-19,P023,Groceries_Item_23,Groceries,7,1037,7259,1198.02,Net Banking,East
2704,2025-08-25,P059,Personal Care_Item_59,Personal Care,4,1761,7044,1486.31,Net Banking,East
2705,2025-08-07,P110,Beverages_Item_110,Beverages,7,821,5747,1000.6,Card,West
2706,2025-01-10,P062,Groceries_Item_62,Groceries,4,916,3664,633.95,UPI,North
2707,2025-12-18,P169,Personal Care_Item_169,Personal Care,1,205,205,38.21,UPI,West
2708,2025-04-03,P179,Groceries_Item_179,Groceries,7,1040,7280,690.45,Card,East
2709,2025-03-10,P015,Household_Item_15,Household,7,87,609,102.1,UPI,North
2710,2025-01-16,P148,Groceries_Item_148,Groceries,5,1964,9820,1010.16,Card,East
2711,2025-09-14,P041,Household_Item_41,Household,5,433,2165,203.36,Cash,North
2712,2025-01-29,P268,Personal Care_Item_268,Personal Care,5,1641,8205,1557.83,UPI,West
2713,2025-08-09,P211,Household_Item_211,Household,1,628,628,78.33,Net Banking,East
2714,2025-07-14,P030,Snacks_Item_30,Snacks,4,325,1300,283.71,Card,East
2715,2025-12-07,P046,Stationery_Item_46,Stationery,4,1285,5140,465.65,UPI,East
2716,2025-12-24,P152,Personal Care_Item_152,Personal Care,7,674,4718,654.1,UPI,East
2717,2025-12-03,P044,Stationery_Item_44,Stationery,4,441,1764,184.89,Cash,Central
2718,2025-11-28,P067,Personal Care_Item_67,Personal Care,7,169,1183,159.39,Cash,West
2719,2025-11-15,P286,Groceries_Item_286,Groceries,7,1118,7826,1527.21,Cash,South
2720,2025-10-16,P109,Personal Care_Item_109,Personal Care,8,686,5488,939.94,Cash,South
2721,2025-08-20,P222,Snacks_Item_222,Snacks,7,296,2072,255.93,UPI,North
2722,2025-06-19,P100,Snacks_Item_100,Snacks,6,1625,9750,1598.02,Net Banking,South
2723,2025-12-01,P189,Snacks_Item_189,Snacks,3,261,783,135.71,Net Banking,North
2724,2025-04-19,P113,Groceries_Item_113,Groceries,6,1524,9144,1786.94,UPI,North
2725,2025-08-09,P006,Stationery_Item_6,Stationery,6,242,1452,117.21,Net Banking,North
2726,2025-04-01,P126,Personal Care_Item_126,Personal Care,2,532,1064,231.47,Cash,Central
2727,2025-02-22,P029,Groceries_Item_29,Groceries,3,1010,3030,640.23,Cash,Central
2728,2025-05-21,P095,Groceries_Item_95,Groceries,6,1303,7818,811.42,Cash,South
2729,2025-09-13,P137,Snacks_Item_137,Snacks,3,1510,4530,667.24,Card,South
2730,2025-07-02,P209,Stationery_Item_209,Stationery,2,724,1448,247.68,Card,South
2731,2025-08-08,P277,Household_Item_277,Household,3,1776,5328,977.83,Card,East
2732,2025-08-03,P065,Beverages_Item_65,Beverages,2,858,1716,192.56,UPI,West
2733,2025-07-23,P126,Personal Care_Item_126,Personal Care,3,532,1596,281.73,UPI,South
2734,2025-02-17,P250,Household_Item_250,Household,3,1586,4758,718.42,Card,South
2735,2025-02-04,P153,Groceries_Item_153,Groceries,3,251,753,148.22,UPI,Central
2736,2025-02-03,P076,Personal Care_Item_76,Personal Care,7,1713,11991,2249.37,Net Banking,West
2737,2025-03-13,P090,Snacks_Item_90,Snacks,3,1330,3990,795.08,Card,West
2738,2025-02-21,P001,Household_Item_1,Household,6,1073,6438,1038.66,Net Banking,North
2739,2025-03-25,P217,Snacks_Item_217,Snacks,4,199,796,166.84,UPI,South
2740,2025-01-08,P011,Stationery_Item_11,Stationery,3,740,2220,454.74,UPI,East
2741,2025-07-28,P173,Household_Item_173,Household,2,1970,3940,364.11,Cash,West
2742,2025-10-13,P072,Snacks_Item_72,Snacks,6,737,4422,801.75,Card,North
2743,2025-05-02,P057,Household_Item_57,Household,2,1411,2822,515.16,Card,West
2744,2025-07-18,P158,Beverages_Item_158,Beverages,1,1407,1407,284.6,UPI,East
2745,2025-04-11,P265,Personal Care_Item_265,Personal Care,8,1433,11464,1377.73,UPI,North
2746,2025-10-08,P205,Household_Item_205,Household,6,1161,6966,1151.68,Card,North
2747,2025-11-07,P117,Personal Care_Item_117,Personal Care,7,1730,12110,1680.85,Cash,East
2748,2025-07-11,P154,Stationery_Item_154,Stationery,2,1975,3950,364.38,Net Banking,South
2749,2025-09-29,P208,Snacks_Item_208,Snacks,2,1959,3918,485.08,Cash,West
2750,2025-12-10,P149,Household_Item_149,Household,2,1461,2922,349.18,UPI,North
2751,2025-12-26,P031,Stationery_Item_31,Stationery,7,687,4809,767.49,Cash,East
2752,2025-04-30,P145,Beverages_Item_145,Beverages,2,776,1552,187.39,Cash,South
2753,2025-01-13,P288,Snacks_Item_288,Snacks,3,295,885,184.22,Card,Central
2754,2025-04-12,P105,Groceries_Item_105,Groceries,3,1638,4914,514.75,Net Banking,East
2755,2025-10-17,P128,Personal Care_Item_128,Personal Care,4,1068,4272,593.31,UPI,East
2756,2025-03-09,P065,Beverages_Item_65,Beverages,3,858,2574,547.98,Net Banking,Central
2757,2025-09-29,P216,Household_Item_216,Household,5,618,3090,430.03,Net Banking,East
2758,2025-10-19,P034,Beverages_Item_34,Beverages,8,280,2240,226.23,UPI,West
2759,2025-06-23,P079,Groceries_Item_79,Groceries,1,1600,1600,256.85,Card,Central
2760,2025-02-25,P003,Beverages_Item_3,Beverages,4,1140,4560,462.4,Card,North
2761,2025-01-25,P202,Groceries_Item_202,Groceries,4,239,956,159.43,UPI,South
2762,2025-09-29,P099,Snacks_Item_99,Snacks,7,1121,7847,863.35,Net Banking,South
2763,2025-06-19,P242,Stationery_Item_242,Stationery,4,1173,4692,423.71,Net Banking,West
2764,2025-04-06,P225,Groceries_Item_225,Groceries,3,1982,5946,631.85,UPI,South
2765,2025-11-27,P050,Snacks_Item_50,Snacks,5,1456,7280,600.33,Cash,East
2766,2025-01-18,P230,Personal Care_Item_230,Personal Care,7,542,3794,632.3,Net Banking,West
2767,2025-03-24,P214,Groceries_Item_214,Groceries,5,222,1110,88.96,UPI,East
2768,2025-12-24,P187,Personal Care_Item_187,Personal Care,1,699,699,125.34,UPI,East
2769,2025-05-19,P045,Groceries_Item_45,Groceries,2,1191,2382,509.03,UPI,North
2770,2025-06-28,P060,Beverages_Item_60,Beverages,3,84,252,35.21,Cash,North
2771,2025-08-01,P176,Personal Care_Item_176,Personal Care,6,1409,8454,1192.61,Cash,West
2772,2025-07-11,P120,Personal Care_Item_120,Personal Care,5,1698,8490,1538.45,Card,West
2773,2025-08-07,P025,Personal Care_Item_25,Personal Care,2,1796,3592,680.39,UPI,North
2774,2025-01-05,P295,Beverages_Item_295,Beverages,7,1426,9982,1763.07,UPI,Central
2775,2025-08-22,P055,Snacks_Item_55,Snacks,4,552,2208,277.11,Card,North
2776,2025-07-26,P221,Beverages_Item_221,Beverages,3,108,324,46.55,Net Banking,East
2777,2025-10-01,P100,Snacks_Item_100,Snacks,7,1625,11375,1330.1,UPI,North
2778,2025-01-15,P249,Snacks_Item_249,Snacks,6,1084,6504,1351.58,Card,Central
2779,2025-01-18,P190,Household_Item_190,Household,8,1400,11200,1057.59,UPI,South
2780,2025-02-14,P062,Groceries_Item_62,Groceries,4,916,3664,406.8,Cash,West
2781,2025-10-04,P195,Personal Care_Item_195,Personal Care,5,1856,9280,1095.52,UPI,North
2782,2025-10-08,P198,Groceries_Item_198,Groceries,3,902,2706,286.4,Cash,West
2783,2025-11-28,P260,Personal Care_Item_260,Personal Care,6,1184,7104,1440.93,Card,East
2784,2025-01-20,P033,Snacks_Item_33,Snacks,4,361,1444,305.2,Cash,East
2785,2025-06-20,P178,Snacks_Item_178,Snacks,1,589,589,113.06,Net Banking,North
2786,2025-07-10,P288,Snacks_Item_288,Snacks,2,295,590,104.11,Card,East
2787,2025-09-13,P098,Snacks_Item_98,Snacks,5,607,3035,296.02,UPI,West
2788,2025-11-25,P178,Snacks_Item_178,Snacks,7,589,4123,742.96,Cash,North
2789,2025-04-28,P176,Personal Care_Item_176,Personal Care,7,1409,9863,839.58,UPI,North
2790,2025-12-05,P048,Groceries_Item_48,Groceries,7,1295,9065,1362.42,UPI,Central
2791,2025-07-24,P268,Personal Care_Item_268,Personal Care,2,1641,3282,582.03,Card,East
2792,2025-11-18,P256,Snacks_Item_256,Snacks,1,1155,1155,181.81,Card,South
2793,2025-01-02,P299,Beverages_Item_299,Beverages,5,1216,6080,1277.46,Cash,East
2794,2025-01-20,P020,Groceries_Item_20,Groceries,1,721,721,154.84,Net Banking,West
2795,2025-05-04,P299,Beverages_Item_299,Beverages,1,1216,1216,181.92,UPI,South
2796,2025-06-30,P214,Groceries_Item_214,Groceries,7,222,1554,172.83,Net Banking,East
2797,2025-04-21,P157,Beverages_Item_157,Beverages,8,588,4704,650.46,Card,Central
2798,2025-03-02,P003,Beverages_Item_3,Beverages,7,1140,7980,1357.17,UPI,South
2799,2025-10-29,P023,Groceries_Item_23,Groceries,8,1037,8296,1457.81,Net Banking,North
2800,2025-07-17,P209,Stationery_Item_209,Stationery,2,724,1448,294.09,Card,East
2801,2025-11-29,P073,Snacks_Item_73,Snacks,6,1428,8568,1530.93,Card,East
2802,2025-07-16,P175,Beverages_Item_175,Beverages,2,150,300,60.2,Cash,East
2803,2025-03-18,P033,Snacks_Item_33,Snacks,6,361,2166,185.17,Cash,Central
2804,2025-10-01,P248,Beverages_Item_248,Beverages,3,749,2247,431.64,Cash,South
2805,2025-04-21,P089,Stationery_Item_89,Stationery,7,1659,11613,1945.29,UPI,East
2806,2025-03-13,P265,Personal Care_Item_265,Personal Care,6,1433,8598,835.46,UPI,South
2807,2025-10-26,P247,Beverages_Item_247,Beverages,1,1088,1088,209.62,UPI,East
2808,2025-10-27,P278,Groceries_Item_278,Groceries,4,1857,7428,1049.68,Net Banking,East
2809,2025-07-27,P110,Beverages_Item_110,Beverages,5,821,4105,636.37,UPI,North
2810,2025-10-28,P066,Stationery_Item_66,Stationery,8,617,4936,766.28,Card,West
2811,2025-12-31,P049,Stationery_Item_49,Stationery,7,1758,12306,1061.68,UPI,East
2812,2025-08-08,P287,Groceries_Item_287,Groceries,6,900,5400,1143.93,Card,South
2813,2025-12-11,P097,Snacks_Item_97,Snacks,5,885,4425,654.89,Net Banking,South
2814,2025-03-02,P099,Snacks_Item_99,Snacks,1,1121,1121,144.77,Net Banking,West
2815,2025-04-30,P286,Groceries_Item_286,Groceries,4,1118,4472,723.44,Card,Central
2816,2025-12-05,P057,Household_Item_57,Household,6,1411,8466,837.96,Cash,West
2817,2025-03-16,P255,Personal Care_Item_255,Personal Care,8,1858,14864,1291.09,Cash,South
2818,2025-05-09,P057,Household_Item_57,Household,6,1411,8466,1582.83,UPI,North
2819,2025-06-11,P200,Personal Care_Item_200,Personal Care,6,1462,8772,1531.26,Card,West
2820,2025-11-24,P013,Stationery_Item_13,Stationery,8,1624,12992,2486.93,Net Banking,Central
2821,2025-04-20,P118,Personal Care_Item_118,Personal Care,6,785,4710,798.68,Net Banking,South
2822,2025-07-19,P187,Personal Care_Item_187,Personal Care,7,699,4893,919.63,Card,Central
2823,2025-12-20,P149,Household_Item_149,Household,7,1461,10227,1322.62,Cash,Central
2824,2025-10-21,P190,Household_Item_190,Household,4,1400,5600,701.76,Cash,Central
2825,2025-05-28,P229,Personal Care_Item_229,Personal Care,7,1967,13769,1314.39,Card,Central
2826,2025-09-29,P158,Beverages_Item_158,Beverages,3,1407,4221,649.32,UPI,West
2827,2025-10-30,P273,Personal Care_Item_273,Personal Care,5,678,3390,600.77,UPI,North
2828,2025-12-01,P063,Groceries_Item_63,Groceries,6,136,816,89.35,Cash,South
2829,2025-04-06,P236,Household_Item_236,Household,6,1812,10872,1256.66,Card,West
2830,2025-05-12,P168,Personal Care_Item_168,Personal Care,6,1923,11538,937.41,Card,South
2831,2025-02-19,P196,Snacks_Item_196,Snacks,6,651,3906,434.31,Net Banking,East
2832,2025-06-09,P246,Groceries_Item_246,Groceries,4,1207,4828,731.92,UPI,East
2833,2025-01-18,P233,Beverages_Item_233,Beverages,2,1386,2772,351.78,UPI,North
2834,2025-03-04,P231,Household_Item_231,Household,5,990,4950,965.26,UPI,Central
2835,2025-09-18,P117,Personal Care_Item_117,Personal Care,2,1730,3460,475.81,Net Banking,South
2836,2025-01-09,P133,Stationery_Item_133,Stationery,3,1906,5718,716.41,Net Banking,Central
2837,2025-07-22,P064,Groceries_Item_64,Groceries,5,1341,6705,1320.71,UPI,Central
2838,2025-08-01,P055,Snacks_Item_55,Snacks,4,552,2208,220.35,UPI,Central
2839,2025-09-14,P178,Snacks_Item_178,Snacks,4,589,2356,504.99,Card,Central
2840,2025-10-06,P166,Snacks_Item_166,Snacks,8,630,5040,1043.93,Card,East
2841,2025-06-25,P127,Beverages_Item_127,Beverages,8,1813,14504,1836.73,Card,East
2842,2025-12-24,P254,Stationery_Item_254,Stationery,8,1511,12088,2189.6,Cash,West
2843,2025-01-29,P013,Stationery_Item_13,Stationery,1,1624,1624,148.22,Net Banking,North
2844,2025-11-11,P047,Groceries_Item_47,Groceries,1,1774,1774,240.74,Card,West
2845,2025-12-13,P294,Personal Care_Item_294,Personal Care,4,1182,4728,565.06,Cash,North
2846,2025-05-01,P080,Beverages_Item_80,Beverages,2,1815,3630,723.46,Card,South
2847,2025-02-12,P247,Beverages_Item_247,Beverages,5,1088,5440,520.21,Net Banking,West
2848,2025-05-05,P088,Groceries_Item_88,Groceries,5,1269,6345,578.92,Card,West
2849,2025-05-19,P071,Beverages_Item_71,Beverages,4,1438,5752,872.15,Net Banking,West
2850,2025-11-19,P125,Groceries_Item_125,Groceries,7,1488,10416,1345.07,Cash,Central
2851,2025-04-29,P107,Household_Item_107,Household,8,393,3144,378.85,Net Banking,South
2852,2025-10-16,P178,Snacks_Item_178,Snacks,4,589,2356,247.3,Card,South
2853,2025-05-22,P093,Personal Care_Item_93,Personal Care,8,1369,10952,1255.13,Cash,South
2854,2025-09-19,P236,Household_Item_236,Household,3,1812,5436,469.99,Net Banking,South
2855,2025-12-15,P289,Beverages_Item_289,Beverages,5,110,550,49.36,Cash,South
2856,2025-09-14,P209,Stationery_Item_209,Stationery,3,724,2172,333.85,Net Banking,South
2857,2025-05-19,P198,Groceries_Item_198,Groceries,5,902,4510,963.66,Cash,East
2858,2025-03-01,P144,Snacks_Item_144,Snacks,4,668,2672,335.53,Card,South
2859,2025-01-25,P045,Groceries_Item_45,Groceries,5,1191,5955,1134.95,UPI,South
2860,2025-02-21,P293,Beverages_Item_293,Beverages,4,497,1988,167.9,Net Banking,South
2861,2025-01-01,P268,Personal Care_Item_268,Personal Care,3,1641,4923,829.76,UPI,North
2862,2025-09-03,P240,Personal Care_Item_240,Personal Care,8,886,7088,874.38,UPI,East
2863,2025-03-13,P071,Beverages_Item_71,Beverages,7,1438,10066,1127.67,Card,Central
2864,2025-06-16,P175,Beverages_Item_175,Beverages,7,150,1050,222.92,Net Banking,Central
2865,2025-12-04,P151,Personal Care_Item_151,Personal Care,7,465,3255,392.69,Card,West
2866,2025-06-06,P037,Stationery_Item_37,Stationery,5,1781,8905,1387.7,Net Banking,South
2867,2025-07-21,P238,Stationery_Item_238,Stationery,5,836,4180,426.53,UPI,Central
2868,2025-04-11,P215,Snacks_Item_215,Snacks,3,927,2781,510.94,Cash,West
2869,2025-03-05,P101,Groceries_Item_101,Groceries,7,769,5383,1025.63,Cash,North
2870,2025-04-28,P033,Snacks_Item_33,Snacks,5,361,1805,313.7,Net Banking,Central
2871,2025-10-12,P040,Snacks_Item_40,Snacks,5,799,3995,418.69,Net Banking,West
2872,2025-07-20,P149,Household_Item_149,Household,5,1461,7305,1547.28,UPI,West
2873,2025-03-14,P087,Personal Care_Item_87,Personal Care,3,1521,4563,527.17,Net Banking,Central
2874,2025-09-09,P057,Household_Item_57,Household,5,1411,7055,917.26,Card,East
2875,2025-11-18,P069,Stationery_Item_69,Stationery,1,1628,1628,221.51,Net Banking,South
2876,2025-03-15,P066,Stationery_Item_66,Stationery,6,617,3702,579.33,Card,East
2877,2025-08-18,P146,Personal Care_Item_146,Personal Care,8,1164,9312,1729.27,Net Banking,North
2878,2025-04-11,P221,Beverages_Item_221,Beverages,8,108,864,79.24,Card,East
2879,2025-03-12,P008,Groceries_Item_8,Groceries,1,854,854,165.84,UPI,South
2880,2025-07-03,P079,Groceries_Item_79,Groceries,5,1600,8000,1703.82,Net Banking,North
2881,2025-09-09,P053,Stationery_Item_53,Stationery,8,1122,8976,1678.51,Net Banking,West
2882,2025-03-08,P022,Household_Item_22,Household,6,311,1866,232.89,UPI,North
2883,2025-05-09,P141,Snacks_Item_141,Snacks,7,1082,7574,981.42,Net Banking,North
2884,2025-06-21,P215,Snacks_Item_215,Snacks,7,927,6489,1089.68,Net Banking,South
2885,2025-12-24,P196,Snacks_Item_196,Snacks,4,651,2604,215.19,UPI,East
2886,2025-06-27,P153,Groceries_Item_153,Groceries,8,251,2008,383.26,Net Banking,Central
2887,2025-12-13,P098,Snacks_Item_98,Snacks,2,607,1214,167.03,Card,East
2888,2025-09-17,P126,Personal Care_Item_126,Personal Care,3,532,1596,229.82,UPI,West
2889,2025-05-28,P275,Stationery_Item_275,Stationery,2,217,434,84.06,Cash,East
2890,2025-11-17,P039,Stationery_Item_39,Stationery,7,1769,12383,2178.73,Card,West
2891,2025-11-09,P086,Beverages_Item_86,Beverages,1,729,729,75.59,Card,Central
2892,2025-08-27,P055,Snacks_Item_55,Snacks,7,552,3864,495.28,Net Banking,East
2893,2025-01-09,P281,Groceries_Item_281,Groceries,4,1610,6440,1241.91,Card,West
2894,2025-10-18,P225,Groceries_Item_225,Groceries,5,1982,9910,1924.29,UPI,North
2895,2025-05-05,P036,Snacks_Item_36,Snacks,3,1393,4179,491.09,Card,East
2896,2025-08-26,P270,Household_Item_270,Household,8,686,5488,1178.84,Cash,East
2897,2025-07-22,P270,Household_Item_270,Household,4,686,2744,500.17,Net Banking,East
2898,2025-06-19,P232,Stationery_Item_232,Stationery,8,1986,15888,3430.78,UPI,East
2899,2025-05-13,P009,Stationery_Item_9,Stationery,5,237,1185,221.37,Card,South
2900,2025-07-12,P242,Stationery_Item_242,Stationery,7,1173,8211,1548.48,Net Banking,West
2901,2025-09-20,P085,Beverages_Item_85,Beverages,5,70,350,56.75,Cash,Central
2902,2025-06-30,P115,Stationery_Item_115,Stationery,1,1649,1649,304.91,Net Banking,Central
2903,2025-07-18,P078,Household_Item_78,Household,8,916,7328,802.97,Card,South
2904,2025-02-01,P132,Beverages_Item_132,Beverages,3,224,672,104.01,Net Banking,Central
2905,2025-05-31,P116,Groceries_Item_116,Groceries,6,1483,8898,1190.04,Cash,West
2906,2025-03-02,P208,Snacks_Item_208,Snacks,5,1959,9795,979.59,Net Banking,East
2907,2025-01-16,P230,Personal Care_Item_230,Personal Care,6,542,3252,652.54,Card,South
2908,2025-06-18,P298,Stationery_Item_298,Stationery,6,46,276,33.27,Card,Central
2909,2025-12-29,P179,Groceries_Item_179,Groceries,5,1040,5200,1008.23,Card,East
2910,2025-04-18,P227,Household_Item_227,Household,4,1484,5936,1282.82,Card,South
2911,2025-10-09,P246,Groceries_Item_246,Groceries,5,1207,6035,1111.34,UPI,South
2912,2025-11-10,P064,Groceries_Item_64,Groceries,7,1341,9387,815.11,Card,North
2913,2025-12-13,P288,Snacks_Item_288,Snacks,4,295,1180,187.74,Card,North
2914,2025-03-02,P207,Personal Care_Item_207,Personal Care,7,604,4228,553.21,Net Banking,North
2915,2025-09-17,P048,Groceries_Item_48,Groceries,1,1295,1295,212.32,UPI,West
2916,2025-04-10,P009,Stationery_Item_9,Stationery,6,237,1422,220.99,Card,North
2917,2025-08-05,P203,Personal Care_Item_203,Personal Care,7,1388,9716,1077.88,Net Banking,South
2918,2025-09-23,P067,Personal Care_Item_67,Personal Care,6,169,1014,155.96,Net Banking,Central
2919,2025-11-22,P066,Stationery_Item_66,Stationery,8,617,4936,1042.54,Card,South
2920,2025-10-27,P118,Personal Care_Item_118,Personal Care,8,785,6280,1368.18,UPI,East
2921,2025-12-24,P115,Stationery_Item_115,Stationery,5,1649,8245,1623.24,Card,East
2922,2025-06-27,P180,Snacks_Item_180,Snacks,4,1695,6780,1347.21,Cash,West
2923,2025-10-18,P084,Stationery_Item_84,Stationery,5,958,4790,596.51,Cash,North
2924,2025-10-14,P080,Beverages_Item_80,Beverages,3,1815,5445,842.59,Net Banking,North
2925,2025-08-28,P249,Snacks_Item_249,Snacks,2,1084,2168,259.63,Cash,West
2926,2025-01-18,P068,Beverages_Item_68,Beverages,6,425,2550,267.0,Cash,North
2927,2025-03-12,P082,Beverages_Item_82,Beverages,8,1279,10232,1105.04,UPI,West
2928,2025-02-13,P037,Stationery_Item_37,Stationery,6,1781,10686,1631.19,Cash,East
2929,2025-12-15,P076,Personal Care_Item_76,Personal Care,7,1713,11991,2123.68,UPI,Central
2930,2025-10-27,P245,Personal Care_Item_245,Personal Care,7,1070,7490,1579.93,Net Banking,West
2931,2025-02-01,P170,Snacks_Item_170,Snacks,2,840,1680,224.48,Card,West
2932,2025-03-04,P025,Personal Care_Item_25,Personal Care,8,1796,14368,1154.94,UPI,South
2933,2025-08-28,P272,Snacks_Item_272,Snacks,2,44,88,11.51,Cash,South
2934,2025-05-09,P188,Snacks_Item_188,Snacks,6,1759,10554,1264.42,Card,East
2935,2025-09-25,P188,Snacks_Item_188,Snacks,7,1759,12313,2102.78,UPI,Central
2936,2025-12-15,P105,Groceries_Item_105,Groceries,8,1638,13104,2497.16,Card,North
2937,2025-04-15,P255,Personal Care_Item_255,Personal Care,4,1858,7432,654.03,UPI,East
2938,2025-07-03,P057,Household_Item_57,Household,2,1411,2822,473.48,Cash,North
2939,2025-07-17,P265,Personal Care_Item_265,Personal Care,8,1433,11464,1639.88,Card,West
2940,2025-08-29,P195,Personal Care_Item_195,Personal Care,8,1856,14848,1401.85,Card,West
2941,2025-05-22,P098,Snacks_Item_98,Snacks,6,607,3642,688.69,Net Banking,South
2942,2025-01-21,P059,Personal Care_Item_59,Personal Care,8,1761,14088,2333.23,Cash,Central
2943,2025-04-14,P043,Beverages_Item_43,Beverages,1,315,315,59.06,Card,West
2944,2025-08-25,P116,Groceries_Item_116,Groceries,1,1483,1483,153.73,Card,North
2945,2025-04-11,P166,Snacks_Item_166,Snacks,4,630,2520,206.0,Cash,North
2946,2025-05-02,P101,Groceries_Item_101,Groceries,2,769,1538,256.99,Card,East
2947,2025-02-23,P088,Groceries_Item_88,Groceries,5,1269,6345,991.3,Net Banking,West
2948,2025-05-28,P177,Groceries_Item_177,Groceries,6,637,3822,442.19,Cash,North
2949,2025-10-08,P199,Groceries_Item_199,Groceries,6,1378,8268,1606.05,Card,West
2950,2025-07-29,P205,Household_Item_205,Household,8,1161,9288,1593.81,UPI,South
2951,2025-10-19,P293,Beverages_Item_293,Beverages,1,497,497,50.16,Cash,East
2952,2025-01-21,P114,Personal Care_Item_114,Personal Care,1,807,807,152.81,Card,East
