order_id,order_date,product_id,customer_id,quantity_sold,payment_mode,region,sales_amount,profit
18964,30-06-2025,P0356,C1091,7,UPI,South,7490,162.53
18965,30-09-2025,P0481,C6032,7,UPI,North,2345,-45.73
18966,26-11-2025,P0398,C4951,6,UPI,Central,12402,1430.82
18967,08-01-2025,P0273,C3504,2,UPI,South,4500,171.61
18968,29-03-2025,P0251,C9218,3,upi,North,1989,139.75
18969,16-11-2025,P0195,C4766,1,upi,North,1558,358.22
18970,18-01-2025,P0091,C8184,4,Cash,South,6208,475.73
18971,01-08-2025,P0640,C1183,2,Cash,South,2814,473.55
18972,07-04-2025,P0458,C3214,4,Cash,South,7288,1281.74
18973,12-08-2025,P0663,C7019,5,upi,North,7795,1715.57
18974,08-01-2025,P0455,C2266,10,upi,West,19060,-231.14
18975,26-07-2025,P0411,C3886,4,Card,East,2892,-52.68
18976,11-05-2025,P1125,C5670,6,Card,East,6426,680.28
18977,21-11-2025,P0504,C8379,2,Card,North,848,78.93
18978,27-04-2025,P1170,C9984,1,Card,West,111,12.04
18979,30-03-2025,P0930,C9966,10,upi,Central,15360,2498.9
18980,16-12-2025,P0879,C8255,3,Cash,Central,7248,-2.05
18981,02-01-2025,P0434,C2148,6,Cash,North,9900,2123.82
18982,12-03-2025,P0629,C7933,4,Cash,South,448,46.02
18983,28-12-2025,P0540,C9746,8,Net Banking,North,5400,-198.41
18984,13-12-2025,P1154,C9868,6,Card,West,2982,665.58
18985,11-07-2025,P0496,C4538,3,UPI,West,5748,1348.85
18986,19-07-2025,P0881,C4190,1,UPI,South,2026,310.59
18987,02-05-2025,P0846,C7937,1,Cash,Central,516,51.68
18988,10-02-2025,P1058,C2252,3,Card,South,7437,1426.04
18989,21-04-2025,P0484,C4765,10,upi,Central,1480,173.57
18990,08-06-2025,P0843,C4729,9,UPI,West,324,-4.72
18991,28-05-2025,P0599,C9323,5,UPI,South,2345,445.64
18992,03-11-2025,P0976,C2707,10,Card,East,6410,990.92
18993,03-04-2025,P0370,C5946,8,Net Banking,East,12664,3039.46
18994,27-04-2025,P0584,C8100,5,Card,South,12255,2066.67
18995,02-07-2025,P0344,C8337,6,Card,West,7620,1498.16
18996,29-08-2025,P0371,C1744,4,upi,North,8288,1122.09
18997,01-11-2025,P0136,C8784,4,Card,South,2448,415.89
18998,13-12-2025,P0803,C6216,10,UPI,West,14460,2790.18
18999,17-07-2025,P0049,C7878,7,Net Banking,South,4886,837.69
19000,06-07-2025,P1175,C5149,3,Card,East,6432,1229.34
19001,28-10-2025,P0748,C9440,2,Net Banking,Central,878,56.03
19002,25-04-2025,P0972,C9521,5,Net Banking,North,1680,383
19003,01-11-2025,P0132,C5388,7,UPI,North,9079,1809.08
19004,23-09-2025,P0015,C6291,7,UPI,Central,10248,173.04
19005,27-11-2025,P0732,C4342,4,Cash,South,9936,2241.29
19006,11-04-2025,P0055,C3102,2,Card,East,4008,-109.62
19007,11-10-2025,P0091,C9519,4,Card,West,6208,829.63
19008,09-12-2025,P1103,C7654,6,Net Banking,South,5028,181.52
19009,28-11-2025,P0741,C1017,5,upi,South,11710,1760.81
19010,22-09-2025,P0611,C1332,8,Net Banking,North,16320,1451.92
19011,08-09-2025,P0122,C8273,3,Net Banking,Central,1425,305.49
19012,04-10-2025,P1145,C6203,4,Net Banking,Central,7860,537.64
19013,30-12-2025,P0590,C3014,7,Net Banking,North,13615,1711.99
19014,12-11-2025,P0603,C4224,7,Cash,East,3430,17.12
19015,10-11-2025,P0936,C3913,1,Net Banking,East,956,30.42
19016,30-05-2025,P0144,C5330,1,upi,West,623,-4.78
19017,05-03-2025,P1058,C1398,10,upi,Central,24790,2734.87
19018,19-09-2025,P0534,C3474,1,Net Banking,South,1950,240.32
19019,05-11-2025,P0520,C1019,1,upi,North,631,12.5
19020,09-10-2025,P0369,C1327,10,UPI,West,9760,-307.18
19021,13-07-2025,P0577,C5008,2,Cash,Central,3576,137.09
19022,02-03-2025,P0508,C4854,6,Card,West,5886,881.22
19023,16-05-2025,P0119,C8602,3,Net Banking,East,7041,320.98
19024,22-08-2025,P0066,C9421,5,Net Banking,Central,8595,961.88
19025,04-11-2025,P0607,C4684,10,Net Banking,Central,14900,-578.47
19026,06-12-2025,P0293,C2136,1,Cash,South,1126,-38.95
19027,01-07-2025,P0071,C9582,2,upi,East,4446,-184.44
19028,30-06-2025,P1169,C2558,2,Cash,West,2362,280.47
19029,12-07-2025,P0479,C8604,10,upi,East,18870,3613.06
19030,19-12-2025,P0584,C7223,6,Cash,West,14706,496.39
19031,20-04-2025,P0602,C3131,2,Cash,West,2720,442.35
19032,03-01-2025,P0858,C2383,9,UPI,West,12537,-388.52
19033,22-11-2025,P0196,C6210,6,Net Banking,Central,14508,3021.11
19034,20-09-2025,P0540,C6195,7,Cash,West,4725,612.59
19035,07-06-2025,P0597,C9554,8,Cash,South,13488,1753.51
19036,01-01-2025,P0313,C2905,7,Cash,North,11403,2016.44
19037,08-10-2025,P0089,C6066,4,Card,East,2452,314.42
19038,10-08-2025,P0396,C6221,5,Card,Central,3450,172.49
19039,10-09-2025,P0219,C5248,1,upi,Central,875,27.88
19040,13-08-2025,P1155,C3768,9,UPI,West,15930,2314.17
19041,10-01-2025,P0344,C8431,1,Cash,Central,1270,277.85
19042,25-11-2025,P0446,C8949,5,Cash,Central,11510,134.5
19043,04-07-2025,P0060,C5503,7,Net Banking,Central,1246,-54.5
19044,22-07-2025,P0302,C2002,4,Card,West,6428,-7.73
19045,03-05-2025,P0879,C9641,10,Net Banking,West,24160,5691.18
19046,06-03-2025,P0408,C5135,2,Cash,West,2964,-1.8
19047,25-10-2025,P0449,C1068,10,Cash,Central,2630,480.25
19048,26-11-2025,P1027,C2424,5,upi,Central,12450,507.22
19049,05-05-2025,P0778,C7387,3,upi,West,6927,354.6
19050,16-10-2025,P0693,C7637,3,Card,West,4716,1016.68
19051,05-04-2025,P0173,C7200,10,upi,Central,19910,2363.26
19052,22-04-2025,P0320,C6031,8,Net Banking,East,16096,342.79
19053,11-08-2025,P0331,C9989,9,upi,Central,7938,116.15
19054,22-12-2025,P0414,C9418,1,UPI,East,2230,146.51
19055,22-07-2025,P0771,C8057,6,UPI,East,2046,-21.88
19056,15-10-2025,P0294,C6317,10,Card,West,23980,4027.45
19057,24-02-2025,P0347,C7412,2,Net Banking,East,554,80.87
19058,21-12-2025,P0205,C9046,10,Cash,South,24710,1823.86
19059,18-02-2025,P1100,C8808,9,Net Banking,Central,13212,939.47
19060,08-02-2025,P0777,C7442,4,Cash,South,1764,110.48
19061,23-10-2025,P0315,C4095,9,Cash,West,14409,191.49
19062,06-09-2025,P0305,C1310,9,Cash,East,7659,1472.45
19063,01-11-2025,P0626,C7947,9,Net Banking,South,14193,-129.46
19064,13-03-2025,P0663,C9660,4,upi,South,6236,632.22
19065,16-09-2025,P0758,C1241,5,upi,Central,5605,1265.95
19066,29-12-2025,P0654,C6491,3,upi,West,834,148.55
19067,31-12-2025,P0199,C5075,1,Card,Central,924,-41.61
19068,14-03-2025,P0912,C9239,10,Card,North,15410,3688.11
19069,25-06-2025,P1148,C7740,10,Card,Central,360,15.55
19070,08-06-2025,P0294,C3395,10,Card,North,23980,992.18
19071,13-08-2025,P0066,C1246,5,Card,Central,8595,-260.12
19072,14-02-2025,P0256,C1956,4,Cash,South,1324,267.68
19073,31-03-2025,P0898,C3725,1,Card,North,717,-2.96
19074,04-06-2025,P0153,C7663,8,Card,Central,8200,1969.71
19075,09-02-2025,P0254,C7537,9,upi,Central,8631,224.13
19076,27-08-2025,P0650,C9591,3,upi,North,4092,171.84
19077,12-08-2025,P1034,C7512,7,Cash,East,2597,361.31
19078,14-12-2025,P1056,C7358,7,Cash,South,14182,387.01
19079,09-05-2025,P0251,C6506,3,Cash,South,1989,432.5
19080,27-01-2025,P0024,C7326,6,Cash,South,10266,-28.67
19081,05-10-2025,P0817,C2077,8,Net Banking,South,19400,-300.52
19082,20-11-2025,P0306,C7526,6,Cash,Central,4998,706.14
19083,10-06-2025,P0235,C4345,1,Cash,East,2054,311.46
19084,15-12-2025,P0799,C6119,7,Net Banking,East,13692,-141.25
19085,20-05-2025,P0446,C8336,5,Net Banking,South,11510,1008.56
19086,12-05-2025,P1106,C4570,3,Card,South,1026,37.35
19087,03-02-2025,P0898,C5742,7,Net Banking,South,5019,-176.83
19088,12-06-2025,P0190,C1305,2,Cash,East,4042,-49.48
19089,19-10-2025,P0398,C2940,5,Cash,South,10335,2021
19090,23-01-2025,P0804,C5740,6,Cash,West,5334,316
19091,23-02-2025,P1051,C3877,1,Cash,East,843,120.87
19092,11-09-2025,P1146,C7727,2,Cash,West,3434,38.15
19093,30-01-2025,P0124,C8405,4,Net Banking,South,3416,328.03
19094,05-01-2025,P0574,C3427,6,Card,East,10746,2516.72
19095,28-03-2025,P0673,C7924,9,Cash,North,15444,-239.97
19096,08-12-2025,P0524,C2806,9,Card,West,4338,160.55
19097,24-05-2025,P0659,C8117,6,Cash,Central,11274,7.83
19098,07-10-2025,P1059,C5418,1,UPI,North,517,15.51
19099,14-02-2025,P0376,C8311,7,Card,Central,3059,562.22
19100,04-09-2025,P1130,C1911,1,Card,South,76,10.42
19101,09-07-2025,P0780,C2060,8,UPI,Central,7216,-308.3
19102,07-11-2025,P0485,C4137,5,Card,South,7325,-332.98
19103,20-12-2025,P0992,C2498,3,Card,East,2946,349.66
19104,16-12-2025,P0195,C2783,2,Card,East,3116,66.63
19105,03-02-2025,P1065,C1938,5,UPI,South,3385,520
19106,20-02-2025,P0279,C1342,7,Card,South,6594,1142.84
19107,09-06-2025,P0479,C8933,6,Cash,East,11322,2745.21
19108,21-09-2025,P0209,C7431,5,upi,West,220,54.61
19109,25-11-2025,P1177,C4557,6,upi,South,2370,300.35
19110,22-03-2025,P0809,C4111,9,upi,West,2925,20.77
19111,28-05-2025,P0248,C2942,8,Net Banking,East,200,26.8
19112,31-01-2025,P0049,C9139,8,Net Banking,Central,5584,-157.21
19113,03-08-2025,P1014,C7634,7,upi,West,15911,2364.27
19114,07-10-2025,P0963,C2574,10,Cash,West,12220,-325.45
19115,30-10-2025,P0719,C8389,10,Card,North,17060,4233.4
19116,22-01-2025,P0876,C1724,1,Net Banking,West,1707,392.93
19117,10-08-2025,P0222,C7174,1,upi,North,1746,173.95
19118,01-12-2025,P0550,C3988,6,Card,North,14196,3365.96
19119,01-01-2025,P0245,C4600,1,Card,Central,2051,67.37
19120,28-01-2025,P0368,C2806,6,Net Banking,West,13638,150.36
19121,07-04-2025,P0020,C2907,2,UPI,East,810,50.67
19122,19-07-2025,P1045,C6100,8,Net Banking,East,1296,281.17
19123,08-08-2025,P0075,C1594,1,Card,South,1476,263.5
19124,19-11-2025,P0043,C6120,7,Card,South,3353,121.53
19125,20-07-2025,P0257,C5530,2,Card,West,902,-41.13
19126,27-03-2025,P0954,C6321,5,upi,West,3680,813.58
19127,17-08-2025,P0445,C3249,9,UPI,South,12375,331.06
19128,26-10-2025,P1159,C3456,3,Net Banking,South,6195,861.63
19129,19-04-2025,P0492,C5677,5,Net Banking,West,4520,-1.9
19130,18-04-2025,P0633,C8573,1,Cash,West,1810,216.14
19131,11-09-2025,P0530,C4350,5,upi,East,2915,721.83
19132,04-07-2025,P0967,C2325,3,UPI,West,3438,-24.03
19133,16-11-2025,P0818,C4522,5,UPI,Central,7605,-272.36
19134,31-03-2025,P0604,C7311,9,Net Banking,East,3690,728.89
19135,24-11-2025,P1107,C9925,7,upi,Central,2037,-33.45
19136,20-11-2025,P0665,C6752,8,upi,East,4440,572.72
19137,10-10-2025,P0234,C9532,10,UPI,East,24660,565.67
19138,18-10-2025,P0775,C6858,6,UPI,West,2364,-1.79
19139,05-03-2025,P0876,C5401,3,UPI,East,5121,-51.66
19140,11-06-2025,P0142,C9202,10,Card,West,18890,2360.16
19141,24-11-2025,P0180,C5210,2,Cash,West,848,94.85
19142,20-06-2025,P0951,C2226,9,Net Banking,North,11331,2644.06
19143,30-10-2025,P0866,C8252,5,Cash,South,7365,1772.94
19144,04-02-2025,P0737,C8784,10,UPI,South,22680,1999.62
19145,09-05-2025,P0654,C4165,2,Net Banking,East,556,123.95
19146,12-02-2025,P0422,C5006,7,Cash,North,12726,-16.26
19147,02-08-2025,P0388,C6559,2,Card,East,1050,40.13
19148,24-09-2025,P0420,C9839,3,Net Banking,North,7137,1337.65
19149,01-12-2025,P0983,C5798,7,Cash,West,8960,1924.68
19150,28-05-2025,P1068,C7786,2,UPI,South,2628,301.06
19151,15-11-2025,P0545,C1693,1,upi,North,2249,-31.08
19152,04-02-2025,P0746,C5000,6,Net Banking,East,3876,625.32
19153,27-01-2025,P0784,C5484,2,upi,West,1444,-7.85
19154,05-01-2025,P0495,C6150,3,upi,South,4005,570.57
19155,16-09-2025,P0429,C2708,1,Net Banking,South,1285,-19.92
19156,21-12-2025,P0977,C8487,9,Net Banking,Central,3834,672.15
19157,28-09-2025,P0379,C2026,3,Card,East,7017,1330.62
19158,21-10-2025,P0242,C8903,10,upi,East,7070,452.55
19159,09-08-2025,P1024,C2620,1,upi,Central,1635,-5.36
19160,26-05-2025,P0787,C3497,8,Net Banking,East,8680,69.2
19161,06-03-2025,P0203,C3800,9,Card,Central,2547,-81.1
19162,30-05-2025,P0178,C4693,4,UPI,East,256,10.7
19163,18-12-2025,P1172,C7573,3,Cash,North,843,208.97
19164,17-07-2025,P0413,C2886,10,Net Banking,North,12130,2539.22
19165,20-08-2025,P1055,C5566,1,Net Banking,Central,1977,15.06
19166,05-07-2025,P0146,C6500,7,Net Banking,East,10360,946.97
19167,08-12-2025,P0572,C6200,1,Net Banking,North,313,16.89
19168,17-07-2025,P0627,C2678,4,Cash,West,6788,272.26
19169,27-09-2025,P0643,C5407,7,UPI,North,2142,264.32
19170,13-11-2025,P0184,C2957,1,Card,East,2071,-70.73
19171,20-09-2025,P0447,C5337,9,Net Banking,East,8577,1820.24
19172,31-10-2025,P0354,C1746,6,UPI,Central,10326,1267.85
19173,23-08-2025,P0577,C5372,10,upi,North,17880,3953.92
19174,29-10-2025,P0009,C7464,3,Net Banking,Central,633,35.21
19175,11-02-2025,P0622,C3321,7,Net Banking,Central,13797,2672.86
19176,16-11-2025,P0762,C9846,3,upi,Central,3843,870.8
19177,09-02-2025,P0988,C6738,5,Net Banking,Central,10430,1023.99
19178,13-05-2025,P0688,C6416,9,Net Banking,Central,17901,2198.26
19179,26-12-2025,P0199,C6621,10,Net Banking,Central,9240,1477.31
19180,18-11-2025,P0268,C4292,2,Net Banking,East,2044,-36.61
19181,28-05-2025,P0966,C3871,8,Cash,North,16192,17.63
19182,27-11-2025,P0368,C7336,7,upi,Central,15911,3541.26
19183,22-04-2025,P1051,C1747,4,UPI,South,3372,761.86
19184,28-04-2025,P0174,C3209,7,upi,West,16898,1190.69
19185,29-06-2025,P0309,C9663,1,upi,West,1841,205.67
19186,15-04-2025,P0046,C6696,7,Cash,North,3563,183.01
19187,12-11-2025,P0337,C3647,7,upi,South,6811,748.53
19188,31-01-2025,P0059,C6679,6,UPI,West,3516,116.06
19189,15-06-2025,P0024,C9308,9,UPI,Central,15399,625.11
19190,12-06-2025,P1139,C3651,5,Net Banking,Central,4970,751.02
19191,08-02-2025,P0448,C3467,4,Cash,West,2128,244.33
19192,29-10-2025,P0454,C2422,6,Cash,North,7440,-101.3
19193,14-02-2025,P0842,C9895,9,Cash,North,6498,312.74
19194,21-07-2025,P0176,C6421,2,Cash,West,4790,1037.93
19195,07-10-2025,P1072,C4337,3,Card,North,2370,-78.88
19196,31-05-2025,P0712,C2636,9,UPI,East,13977,989.18
19197,12-11-2025,P0462,C7568,46,upi,West,40250,6650.04
19198,24-09-2025,P0909,C5977,6,upi,West,6354,1270.87
19199,25-04-2025,P0586,C3946,4,Card,Central,9136,370.32
19200,21-12-2025,P0131,C7036,1,Card,South,1794,110.09
19201,06-09-2025,P0740,C8209,8,Cash,South,6576,-0.21
19202,14-04-2025,P0967,C9091,1,Net Banking,South,1146,118.59
19203,10-12-2025,P0060,C1758,10,upi,South,1780,325.38
19204,06-01-2025,P0572,C8842,5,Card,North,1565,231.66
19205,03-03-2025,P1077,C5513,1,Card,North,528,55.05
19206,04-11-2025,P0990,C6082,9,Card,East,1638,85.14
19207,26-11-2025,P0112,C6354,4,Net Banking,North,9580,168.76
19208,02-05-2025,P0642,C6390,2,upi,West,2250,522.29
19209,23-01-2025,P1129,C8066,2,upi,South,128,-5.54
19210,14-11-2025,P0443,C6670,10,Net Banking,West,20940,2861.27
19211,28-04-2025,P0623,C2858,5,Cash,North,5745,153.65
19212,15-05-2025,P0762,C5748,3,UPI,West,3843,364.21
19213,25-07-2025,P1145,C5636,2,upi,North,3930,797.84
19214,20-10-2025,P0727,C5019,10,upi,West,4360,62.33
19215,05-09-2025,P0727,C2241,4,Cash,Central,1744,344.7
19216,04-01-2025,P0399,C8728,8,Cash,West,9304,30.32
19217,19-04-2025,P1139,C5839,9,upi,Central,8946,265.48
19218,09-07-2025,P0714,C3118,5,upi,South,7120,289.47
19219,29-05-2025,P0080,C1399,5,Net Banking,West,6890,897.73
19220,02-05-2025,P0811,C8690,10,Net Banking,East,19990,3480.73
19221,17-03-2025,P0631,C6037,10,upi,West,9950,729.63
19222,19-12-2025,P0374,C9066,1,Cash,Central,2469,612.83
19223,12-07-2025,P0806,C4888,3,Card,East,2250,87.71
19224,30-01-2025,P1024,C4370,1,Card,West,1635,158.93
19225,15-08-2025,P0826,C2385,1,UPI,North,272,49.72
19226,16-02-2025,P0183,C3249,1,upi,Central,478,-5.32
19227,22-04-2025,P1087,C8625,7,upi,West,3066,59.19
19228,18-02-2025,P1014,C2660,1,Net Banking,Central,2273,53.85
19229,22-11-2025,P0127,C3934,7,UPI,Central,8281,667.79
19230,02-10-2025,P0050,C2838,2,UPI,South,526,46.95
19231,11-01-2025,P0505,C7962,6,upi,South,2934,98.7
19232,02-08-2025,P0989,C3626,5,upi,Central,10390,568.83
19233,13-08-2025,P0444,C8392,1,upi,North,1043,53.94
19234,10-10-2025,P0672,C4350,8,Cash,Central,9456,-187.86
19235,07-07-2025,P0322,C3388,3,UPI,East,2589,623.94
19236,28-06-2025,P0371,C1449,8,Net Banking,West,16576,3506.77
19237,15-04-2025,P0879,C3588,10,Cash,West,24160,1653.73
19238,17-11-2025,P0568,C4885,7,Cash,North,4186,1020.96
19239,01-01-2025,P0139,C3684,1,Net Banking,North,924,190.25
19240,11-03-2025,P0123,C1448,5,Card,East,9295,264.36
19241,04-01-2025,P0242,C1176,2,upi,South,1414,35.69
19242,20-08-2025,P1002,C4938,2,upi,West,3220,132.75
19243,24-03-2025,P0505,C1571,10,Card,Central,4890,-7.62
19244,30-03-2025,P0531,C7728,2,Net Banking,South,4078,327.73
19245,30-06-2025,P0176,C3145,8,Net Banking,North,19160,230.34
19246,12-07-2025,P0321,C7526,7,Cash,West,11291,1430.6
19247,16-04-2025,P0692,C1990,6,UPI,East,12732,-511.94
19248,14-02-2025,P0169,C9995,10,upi,East,20680,3900.12
19249,19-08-2025,P0231,C2417,7,Net Banking,Central,17416,3847.04
19250,28-11-2025,P0824,C2488,3,Net Banking,Central,5583,442.36
19251,25-08-2025,P0347,C1968,3,Cash,North,831,-32.41
19252,19-09-2025,P1022,C2047,9,Cash,South,16335,-184.23
19253,12-01-2025,P1024,C2573,1,upi,West,1635,270.8
19254,29-10-2025,P0940,C2980,8,upi,West,7144,938.41
19255,28-01-2025,P0014,C2954,3,UPI,Central,3351,395.91
19256,18-06-2025,P1028,C8779,8,Net Banking,East,2056,427.72
19257,30-10-2025,P0424,C7545,88,Net Banking,South,69784,3951.66
19258,09-04-2025,P0854,C2403,1,Net Banking,East,924,196.19
19259,27-12-2025,P0973,C8742,2,Cash,North,1174,285.25
19260,25-03-2025,P0249,C3107,7,UPI,North,8365,1943.92
19261,30-01-2025,P0582,C2584,5,Cash,West,3760,191.11
19262,12-06-2025,P0298,C7336,4,Net Banking,Central,4888,-202.5
19263,07-02-2025,P0567,C7775,10,Cash,East,970,178.22
19264,30-05-2025,P0305,C1419,9,upi,South,7659,1264.45
19265,10-10-2025,P0389,C3345,8,Card,North,240,55.09
19266,06-03-2025,P0618,C5310,5,Card,Central,9630,-460.79
19267,07-07-2025,P0887,C2371,9,upi,South,10548,490.2
19268,18-01-2025,P0555,C5787,4,Cash,South,9700,534.23
19269,22-01-2025,P0267,C2352,4,UPI,North,1464,138.4
19270,10-07-2025,P0078,C9736,4,Card,Central,7128,1326.55
19271,28-07-2025,P0925,C1219,8,Cash,South,2856,49.33
19272,07-06-2025,P0475,C1822,3,Card,West,5862,882.45
19273,24-07-2025,P1102,C6207,8,Net Banking,South,728,90.31
19274,23-03-2025,P0166,C6635,6,Cash,South,6108,959.64
19275,09-05-2025,P0501,C5563,6,Net Banking,North,10902,2649.66
19276,25-05-2025,P0550,C2137,3,Card,East,7098,-183.21
19277,25-08-2025,P0315,C5126,8,Card,North,12808,1771.75
19278,04-11-2025,P0239,C9895,6,upi,West,11790,1345.83
19279,30-12-2025,P0777,C9254,2,Net Banking,Central,882,151.97
19280,01-11-2025,P0349,C4488,6,Card,Central,8004,906.68
19281,28-08-2025,P0913,C3079,5,Cash,Central,11700,1042.64
19282,18-01-2025,P0632,C2033,10,Cash,West,20740,1158.95
19283,16-03-2025,P0891,C3472,10,Card,East,3140,329.35
19284,10-06-2025,P0129,C7566,3,Cash,North,1341,330.27
19285,01-12-2025,P0721,C7845,4,upi,North,7628,882.36
19286,09-06-2025,P0650,C6035,7,Card,West,9548,147.03
19287,31-10-2025,P0545,C5335,2,Card,West,4498,768.23
19288,25-06-2025,P1043,C1929,6,upi,South,2826,527.69
19289,02-05-2025,P0321,C9493,2,upi,North,3226,726.46
19290,11-10-2025,P0526,C8841,8,Net Banking,South,7456,1566.24
19291,07-03-2025,P0233,C3735,3,UPI,Central,5070,1186.86
19292,30-11-2025,P0040,C1386,4,Cash,West,8604,-90.11
19293,16-05-2025,P0035,C7647,8,Net Banking,South,18960,4254.23
19294,06-04-2025,P1115,C3139,6,Net Banking,West,390,20.31
19295,24-08-2025,P0152,C2404,4,UPI,East,5680,693.19
19296,07-10-2025,P0231,C1531,3,Card,North,7464,1428.17
19297,06-07-2025,P1035,C3158,1,upi,West,1576,135.55
19298,27-09-2025,P0900,C7594,5,upi,Central,1240,232.19
19299,25-05-2025,P0587,C6601,3,upi,North,1539,73.54
19300,09-08-2025,P0979,C4909,4,upi,East,852,-31.91
19301,24-09-2025,P0589,C9671,1,upi,South,184,8.07
19302,13-02-2025,P0752,C2529,7,upi,South,11417,753.55
19303,05-07-2025,P0888,C1574,2,Cash,East,1648,237.5
19304,01-06-2025,P0601,C1965,2,Card,East,2414,223.57
19305,06-01-2025,P0744,C7891,7,Card,East,8925,297.87
19306,24-03-2025,P1143,C7049,10,UPI,West,3920,168.5
19307,17-12-2025,P0477,C6553,4,Cash,West,1564,366
19308,20-02-2025,P1200,C2471,1,upi,South,2371,523.64
19309,09-09-2025,P0283,C3692,7,upi,Central,12159,-120.11
19310,09-06-2025,P0152,C7768,5,upi,West,7100,426.87
19311,26-04-2025,P0518,C7109,7,UPI,Central,11949,2875.43
19312,27-04-2025,P0331,C3147,10,Card,East,8820,345.83
19313,15-08-2025,P0406,C1701,9,Card,North,22086,2614.99
19314,18-02-2025,P0831,C7524,3,UPI,West,2442,285.98
19315,22-04-2025,P0534,C6900,8,UPI,Central,15600,-696.28
19316,17-10-2025,P0581,C7290,8,Card,South,19480,3961.33
19317,05-02-2025,P0155,C8240,3,UPI,South,2949,515.67
19318,01-11-2025,P0711,C4963,2,UPI,Central,4430,506.49
19319,06-08-2025,P0972,C7028,2,Card,Central,672,137.19
19320,04-11-2025,P0045,C7985,5,Card,North,5150,519.57
19321,15-06-2025,P0957,C2391,10,Card,Central,6080,306.13
19322,12-04-2025,P0105,C4392,7,Net Banking,Central,9436,977.62
19323,19-11-2025,P1055,C4823,3,upi,East,5931,646.75
19324,24-11-2025,P0783,C9843,7,Card,North,4970,98.79
19325,22-09-2025,P0063,C4957,4,Net Banking,West,6048,668.58
19326,14-10-2025,P1051,C9314,7,UPI,South,5901,1431.68
19327,21-04-2025,P0351,C5797,7,upi,Central,17241,3332.84
19328,19-11-2025,P1169,C5385,3,upi,North,3543,-112.08
19329,04-05-2025,P0163,C1832,2,UPI,North,4376,550.55
19330,29-09-2025,P0866,C5885,1,Net Banking,Central,1473,-2.6
19331,24-07-2025,P0077,C8987,8,upi,South,1112,166.03
19332,21-06-2025,P0734,C6077,2,upi,East,3174,15.89
19333,06-10-2025,P0484,C8609,7,Net Banking,West,1036,-27.43
19334,24-04-2025,P0766,C1594,4,UPI,West,7900,982.01
19335,10-11-2025,P0759,C8064,10,UPI,Central,21890,4414.14
19336,10-03-2025,P0527,C3821,3,UPI,South,5109,918.47
19337,30-06-2025,P1169,C2983,7,Cash,Central,8267,750.25
19338,20-01-2025,P0623,C5696,2,upi,Central,2298,480.18
19339,15-05-2025,P0956,C3680,8,upi,East,10648,2220.95
19340,24-08-2025,P0020,C8332,1,upi,North,405,85.99
19341,18-11-2025,P0582,C9030,3,upi,Central,2256,391.89
19342,21-02-2025,P0217,C6133,1,upi,West,448,87.55
19343,25-06-2025,P1123,C2539,8,Net Banking,South,7232,1196.39
19344,17-03-2025,P0639,C2323,6,upi,West,13182,941.77
19345,22-12-2025,P0748,C1553,7,upi,East,3073,420.69
19346,18-07-2025,P1032,C4537,4,Card,East,4964,995.5
19347,03-08-2025,P0984,C8776,10,Net Banking,North,17680,2089.44
19348,19-10-2025,P0366,C9688,5,Net Banking,South,9755,1722.26
19349,30-06-2025,P0248,C3220,10,Card,East,250,61.12
19350,25-12-2025,P0102,C7229,2,Net Banking,South,2524,569.53
19351,21-10-2025,P0036,C9008,7,Net Banking,West,10059,-219.35
19352,12-05-2025,P0937,C4288,6,Net Banking,East,12996,2927.59
19353,10-05-2025,P0014,C3578,6,Net Banking,Central,6702,44.7
19354,01-05-2025,P0939,C8598,9,upi,North,12051,1653.19
19355,19-05-2025,P0071,C3545,9,Cash,West,20007,186.34
19356,25-12-2025,P0600,C4145,3,Cash,East,5010,544.32
19357,06-08-2025,P0847,C1919,6,UPI,North,11706,-340.93
19358,30-10-2025,P1032,C9936,9,UPI,Central,11169,179.12
19359,02-11-2025,P1124,C2065,8,upi,South,17520,-811.68
19360,04-12-2025,P0890,C4623,10,UPI,East,4730,-32.22
